enforcement_id,country_code,company_name,sector,violation_group,violation_type,enforcement_date,fine_amount_usd,enforcing_agency,summary,source_url
VTG24-67379,GB,BDW Trading Limited,real estate,environment-related offenses,water pollution violation,2024-01-29,255522,Environment Agency,"BDW Trading agreed to pay costs for site repair and implement a comprehensive drainage system resolving a breach of their environmental permit with silt pollution from the Ladden Garden Village housing development. They also agreed to contribute £165,000 to Bristol Avon Rivers Trust, £11,500 to Tortworth Forest Centre, and £25,000 to Avon Wildlife Trust.",Link to this record on Violation Tracker UK: here
VTG24-67194,GB,Technip UK Ltd,oilfield services and supplies,safety-related offenses,workplace safety or health violation,2015-06-19,254096,Maritime and Coastguard Agency,Failure to discharge their duty under Regulation 5 of the Merchant Shipping and Fishing Vessel (Health and Safety at Work) Regulations 1997,Link to this record on Violation Tracker UK: here
VTG24-67376,GB,Glaxo Operations UK Limited,pharmaceuticals,environment-related offenses,water pollution violation,2024-06-24,253680,Environment Agency,"Glaxo agreed to pay costs for site repair and improve fluid control systems, plus contribute £200,000 to Cumbria Wildlife Trust, in an Enforcement Undertaking to resolve a breach of their environmental permits involving water discharge activity and groundwater pollution.",Link to this record on Violation Tracker UK: here
VTG24-67373,GB,Yorkshire Water Services Limited,utilities and power generation,environment-related offenses,water pollution violation,2024-01-30,253660,Environment Agency,"Yorkshire Water agreed to pay costs for site surveying and repair, plus £200,000 to the Yorkshire Wildlife Trust, in an enforcement undertaking resolving water discharge activity not authorised by an environmental permit at Melbourne sewage treatment works",Link to this record on Violation Tracker UK: here
VTG24-65822,GB,Yorkshire Water Services Limited,utilities and power generation,environment-related offenses,water pollution violation,2019-06-19,252500,Environment Agency,"Yorkshire Water Services agreed to an Enforcement Undertaking to perform remediation and improvement activities, pay costs, and contribute £200,000 to Yorkshire Wildlife Trust in settlement of operating without or other than in accordance with a water discharge permit.",Link to this record on Violation Tracker UK: here
VTG24-65803,GB,Yorkshire Water Services Limited,utilities and power generation,environment-related offenses,water pollution violation,2020-06-15,250860,Environment Agency,"Yorkshire Water Services Limited agreed to an Enforcement Undertaking to repair and improve the site, plus pay costs and contribute £200,000 to Yorkshire Wildlife Trust in settlement of failing to comply with a permit condition for water discharge activity.",Link to this record on Violation Tracker UK: here
VTG24-67160,GB,SSE,utilities and power generation,consumer-protection-related offenses,consumer protection violation,2018-06-28,248805,Office of Gas and Electricity Markets,"SSE paid £190,000 in compensation to customers over failures following its withdrawal of a white label partnership tariff with Ebico, the social enterprise, due to the steps taken and cooperation with Ofgem, no formal action was taken.",Link to this record on Violation Tracker UK: here
VTG24-66270,GB,HCA International Ltd,healthcare services,consumer-protection-related offenses,privacy violation,2017-02-28,248540,Information Commissioner's Office,"The Information Commissioner's Office fined a private health company, HCA International Ltd, for failing to keep fertility patients' personal information secure.",Link to this record on Violation Tracker UK: here
VTG24-66023,GB,Menzies Aviation (UK) Limited,freight and logistics,safety-related offenses,workplace safety or health violation,2016-12-24,248156,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-66032,GB,Bakkavor Foods Limited,food products,safety-related offenses,workplace safety or health violation,2016-04-07,247843,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-65968,GB,KPMG Audit Plc,business services,financial offenses,accounting fraud or deficiencies,2015-02-03,245846,Financial Reporting Council,"The Financial Reporting Council published the report of the disciplinary hearing in relation to KPMG Audit Plc following admitted breaches of the Ethical Standards for Auditors. Following agreement to allegations by KPMG Audit the Tribunal made three findings of Misconduct against KPMG Audit relating to: (1) its failure to have sufficient or appropriate procedures in place to identify whether a former partner in KPMG might have been in the chain of command such that his appointment as non-executive director of Pendragon Plc in December 2010 would require KPMG Audit's resignation; (2) its failure to establish a control environment that placed adherence to ethical principles and compliance with Ethical Standards for Auditors above commercial considerations; and (3) the failure to provide the Audit Committee of Pendragon with full written disclosure of relationships that bore on its objectivity and independence together with any safeguards that had been put in place. In relation to KPMG Audit, the Tribunal imposed a Reprimand and, before discount for admissions, the Tribunal determined a Fine of £250,000 (subsequently adjusted by 35% to £162,500 to reflect KPMG Audit's admissions).",Link to this record on Violation Tracker UK: here
VTG24-66691,GB,SOUTHERN WATER SERVICES LIMITED,financial services,environment-related offenses,water pollution violation,2015-09-22,245696,Environment Agency,Southern Water were prosecuted by the Environment Agency for allowing a total of 40 million litres of untreated sewage to be discharged from its treatment works in East Worthing over 2 days in September 2012,Contained in data received in response to a Freedom of Information request for a spreadsheet version of data contained in the Environment Agency Public Register at (click here)
VTG24-66507,GB,SHELL UK LIMITED,oil and gas,environment-related offenses,water pollution violation,2011-06-17,242790,Environment Agency,"Shell UK Limited were fined a total of £710,000 in environmental fines across 5 charges (1 charge at £150,000 and 4 charges at £140,000). This was for an explosion at its North Sea gas terminal at Bacton, on the Norfolk coast, which released tonnes of firewater and foam into the North Sea in 2008",Contained in data received in response to a Freedom of Information request for a spreadsheet version of data contained in the Environment Agency Public Register at (click here)
VTG24-67077,GB,Generali Worldwide Insurance Company Limited,financial services,financial offenses,insurance violation,2013-11-15,241605,Guernsey Financial Services Commission,"Generali was fined £150,000 in a decision by the GFSC that the company had failed to comply with the governance code, regulation and handbook requirements for insurance companies.",Link to this record on Violation Tracker UK: here
VTG24-67089,GB,Mexichem Specialty Compounds Limited,diversified,safety-related offenses,workplace safety or health violation,2022-09-06,240041,Health and Safety Executive,"Mexichem Specialty Compounds Limited pleaded guilty to contravening Section 2(1) of the Health and Safety at Work etc Act 1974 and was fined £200,000 and ordered to pay costs of £7,846 after an employee suffered serious hand injuries while cleaning machinery.",Link to this record on Violation Tracker UK: here
VTG24-80850,GB,Interserve (Facilities Management) Ltd,business services,employment-related offenses,labor standards violation,2025-05-29,239117,"Department for Business, Energy & Industrial Strategy","Employer named by the government for failing to pay the minimum wage. Penalty is the amount of wage arrears repaid. Companies were also liable for financial penalties for the breaches, but the amounts were not provided.",Link to this record on Violation Tracker UK: here
