enforcement_id,country_code,company_name,sector,violation_group,violation_type,enforcement_date,fine_amount_usd,enforcing_agency,summary,source_url
US_FTC_MERGER_210040,US,Phillips Petroleum Co. and Conoco Inc.,energy,consumer protection-related offenses,"deceptive practices, unfair practices",2009-08-05,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c4058.shtm
US_FTC_MERGER_210059,US,Amgen Inc. and Immunex Corporation,healthcare,competition-related offenses,"monopoly, deceptive practices, unfair practices",2002-07-12,16000000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c4056.shtm
US_FTC_MERGER_110199,US,"Bayer AG, and Aventis S.A",manufacturing,consumer protection-related offenses,"deceptive practices, unfair practices",2003-01-10,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c4049.shtm
US_FTC_MERGER_210067,US,Solvay S.A,manufacturing,consumer protection-related offenses,"deceptive practices, unfair practices",2003-01-17,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c4046.shtm
US_FTC_MERGER_110194,US,"Libbey Inc. and Newell Rubbermaid, Inc.",manufacturing,consumer protection-related offenses,"deceptive practices, unfair practices",2002-04-02,332000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/d9301.shtm
US_FTC_MERGER_210002,US,INA-Holding Schaeffler RG and FAG Kugelfischer Georg Schafer AG,manufacturing,competition-related offenses,"monopoly, deceptive practices, unfair practices",2001-12-20,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c4033.shtm
US_FTC_MERGER_110141,US,Valero Energy Corporation and Ultramar Diamond Shamrock Corporation,energy,consumer protection-related offenses,"deceptive practices, unfair practices",2002-01-16,6000000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c4031.shtm
US_FTC_MERGER_110083,US,"Nestle Holdings, Inc., and Ralston Purina Company",manufacturing,consumer protection-related offenses,"deceptive practices, unfair practices",2001-12-11,10300000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c4028.shtm
US_FTC_MERGER_110247,US,"Koninklijke Ahold N.V. and Bruno's Supermarkets, Inc.",retail,consumer protection-related offenses,"deceptive practices, unfair practices",2001-12-07,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c4027.shtm
US_FTC_MERGER_10040,US,"Airgas, Inc.",manufacturing,consumer protection-related offenses,"deceptive practices, unfair practices",2001-10-26,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c4029.shtm
US_FTC_MERGER_110015,US,"Chicago Bridge & Iron Company N.V., Chicago Bridge & Iron Company, and Pitt-Des Moines, Inc.",manufacturing,competition-related offenses,"monopoly, deceptive practices, unfair practices",2001-10-26,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/d9300.shtm
US_FTC_MERGER_110057,US,Diageo PLC and Vivendi Universal S.A.,manufacturing,consumer protection-related offenses,"deceptive practices, unfair practices",2001-12-19,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0110057/
US_FTC_MERGER_10077,US,MSC.Software Corporation,technology,consumer protection-related offenses,"deceptive practices, unfair practices",2002-07-09,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/d9299.shtm
US_FTC_MERGER_10186,US,"Metso Oyj, and Svedala Industri AB",manufacturing,consumer protection-related offenses,"deceptive practices, unfair practices",2001-09-07,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c4024.shtm
US_FTC_MERGER_110011,US,"Chevron Corporation, and Texaco Inc.",energy,consumer protection-related offenses,"deceptive practices, unfair practices",2002-01-04,45000000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c4023.shtm
US_FTC_MERGER_10112,US,"Lafarge S.A., Blue Circle Industries PLC, et al.",manufacturing,consumer protection-related offenses,"deceptive practices, unfair practices",2002-02-15,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c4014.shtm
US_FTC_MERGER_10212,US,Siemens AG and Vodafone Group Plc,manufacturing,consumer protection-related offenses,"deceptive practices, unfair practices",2001-04-06,9000000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c4011.shtm
