enforcement_id,country_code,company_name,sector,violation_group,violation_type,enforcement_date,fine_amount_usd,enforcing_agency,summary,source_url
ETid-1279,DE,Police department,Public Sector and Education,§ 32 Absatz 1 BbgDSG,Insufficient legal basis for data processing,2021,0,Data Protection Authority of Brandenburg,"A police officer had accessed data in a police database for private research purposes. The police officer queried the investigation process of a friend against the background of a judicial hearing. Via WhatsApp, he shared what information he had become aware of through his unauthorized retrievals. For this reason, the DPA of Brandenburg imposed a fine for a violation of § 32 (1) BbgDSG. The Brandenburg Data Protection Act (BbgDSG) sets out the supplementary regulations necessary to adapt the GDPR.",https://etid.link/ETid-1279; https://www.enforcementtracker.com/ETid-1279; https://www.zaftda.de/tb-bundeslaender/brandenburg/landesdatenschutzbeauftragte/797-23-tb-lfd-brandenburg-2021-o-drs-nr-vom-09-05-2022/file
ETid-1277,DE,Physician,Health Care,Art. 6 GDPR,Insufficient legal basis for data processing,2021,0,Data Protection Authority of Brandenburg,"The DPA of Brandenburg has imposed a four-digit fine on a doctor of child and adolescent psychotherapy. The doctor had set up a Whatsgroup with 230 participants to communicate their new office address. A mother of a former minor patient had filed a complaint with the DPA over this, because the doctor had not obtained consent for the group. All group members were disclosed the phone numbers of other members. In some cases, group members were able to draw conclusions that children from families known to them were or had been in treatment with the physician. For this reason, the DPA determined that the doctor had unlawfully processed the data of the WhatsApp group members due to a failure to obtain consent.",https://etid.link/ETid-1277; https://www.enforcementtracker.com/ETid-1277; https://www.zaftda.de/tb-bundeslaender/brandenburg/landesdatenschutzbeauftragte/797-23-tb-lfd-brandenburg-2021-o-drs-nr-vom-09-05-2022/file
ETid-1276,DE,Private individual,Individuals and Private Associations,Art. 6 GDPR,Insufficient legal basis for data processing,2021,0,Data Protection Authority of Brandenburg,"The DPA of Brandenburg has imposed a three-digit fine on a company employee. The employee had forwarded application documents received by his employer from his work e-mail address to his private e-mail address without authorization in order to get suggestions for the design of his own applications. He had not previously anonymized the resumes, so they continued to include all of the applicants' personal and professional data. Since sending the application documents to his private e-mail address was not part of his work duties, the DPA determined that the forwarding was unlawful.",https://etid.link/ETid-1276; https://www.enforcementtracker.com/ETid-1276; https://www.zaftda.de/tb-bundeslaender/brandenburg/landesdatenschutzbeauftragte/797-23-tb-lfd-brandenburg-2021-o-drs-nr-vom-09-05-2022/file
ETid-1275,DE,Private individual,Individuals and Private Associations,Art. 6 GDPR,Insufficient legal basis for data processing,2021,0,Data Protection Authority of Brandenburg,"The DPA from Brandenburg imposed a three-digit fine on a company employee. The individual had sent an Excel spreadsheet with employee data of 56 employees to her private e-mail address from her official computer, although this was not necessary for her official activities. For this reason, the DPA determined that the employee had unlawfully transferred the other employees' data. The spreadsheet included, in addition to the full names of the employees, an overview of vacation days already taken and remaining, sick days accrued, wage data, overtime worked and social security contributions.",https://etid.link/ETid-1275; https://www.enforcementtracker.com/ETid-1275; https://www.zaftda.de/tb-bundeslaender/brandenburg/landesdatenschutzbeauftragte/797-23-tb-lfd-brandenburg-2021-o-drs-nr-vom-09-05-2022/file
ETid-1229,DE,Real estate agent,Real Estate,"Art. 6 GDPR, Art. 12 GDPR",Insufficient legal basis for data processing,2021,0,Data Protection Authority of Brandenburg,"The DPA of Brandenburg has imposed a fine on a real estate agent. The real estate agent had contacted an individual and offered him to sell a property he owned.
Since the individual himself had not passed on his data to the real estate agent, he asked for information on the origin of the data and for the data to be deleted.  

The real estate agent informed the data subject that she had deleted the data. However, she did not comply with the data subject's right to access the data. 

Half a year later, the data subject again received a message from the real estate agent, despite the confirmed deletion of his data. For this reason, the DPA determined that the real estate agent had processed the data of the data subject without a valid legal basis and thus unlawfully.",https://etid.link/ETid-1229; https://www.enforcementtracker.com/ETid-1229; https://www.zaftda.de/tb-bundeslaender/brandenburg/landesdatenschutzbeauftragte/797-23-tb-lfd-brandenburg-2021-o-drs-nr-vom-09-05-2022/file
ETid-1225,DE,Company,Industry and Commerce,Unknown,Unknown,2021,0,Data Protection Authority of Brandenburg,"The DPA of Brandenburg has imposed a fine on a company. An individual had filed a complaint with the DPA based on the fact that the company produced a video recording in which the complainant could be seen. The complainant then contacted the company and asked it to delete the video and to refrain from publishing it on the Internet. Nevertheless, the company published the video on its website as well as on several social networks.

Moreover, even when the DPA asked the company to delete the video, the company only deleted the video from its website, but not from the social networks. Only after the DPA demanded the company to delete the video again, did the company actually comply and deleted the video from the social networks as well.",https://etid.link/ETid-1225; https://www.enforcementtracker.com/ETid-1225; https://www.zaftda.de/tb-bundeslaender/brandenburg/landesdatenschutzbeauftragte/797-23-tb-lfd-brandenburg-2021-o-drs-nr-vom-09-05-2022/file
ETid-1224,DE,Physician,Health Care,"Art. 6 GDPR, Art. 9 GDPR",Insufficient legal basis for data processing,2021,0,Data Protection Authority of Brandenburg,"The DPA of Brandenburg imposed a fine on a physician. The father of a minor patient had filed a complaint with the DPA because the physician had transmitted numerous data on his child to a central billing office. The data included information on the child's name, address, date of birth, health insurance number, medical services provided and diagnoses made. The physician had passed on the data without the parents' consent and thus without a valid legal basis.",https://etid.link/ETid-1224; https://www.enforcementtracker.com/ETid-1224; https://www.zaftda.de/tb-bundeslaender/brandenburg/landesdatenschutzbeauftragte/797-23-tb-lfd-brandenburg-2021-o-drs-nr-vom-09-05-2022/file
ETid-1222,DE,Clinic,Health Care,Unknown,Insufficient involvement of data protection officer,2021,0,Data Protection Authority of Berlin,"The DPA from Berlin has imposed a fine on a clinic. The clinic had appointed the clinic manager, who was also a shareholder of the clinic, as the data protection officer. A data protection officer may perform other tasks and duties, but the company must ensure that other tasks and duties do not lead to a conflict of interest. In the present case, however, there was such a conflict of interest.  On the one hand, the clinic manager had to make economic decisions in his executive position, and on the other hand, he had to monitor the clinic's compliance with data protection law. The DPA also noted that such a dual role carries the risk that patients and employees would be hesitant to seek the assistance of the data protection officer, also the hospital director, with critical questions about the processing of personal data.",https://etid.link/ETid-1222; https://www.enforcementtracker.com/ETid-1222; https://www.zaftda.de/tb-bundeslaender/berlin/802-tb-lfd-berlin-2021-ohne-drs-nr-vom-24-05-2022/file
ETid-1221,DE,Attorney,"Finance, Insurance and Consulting","Art. 5 GDPR, Art. 6 GDPR",Insufficient legal basis for data processing,2021,0,Data Protection Authority of Berlin,"The DPA from Berlin has imposed a fine on an attorney. The attorney had been in dispute with a client for several years over a monetary claim. For two years, he published the first and last names, the residential addresses of the client and his family members, as well as various unredacted parts of files on his blog - and invoked the press privilege. However, this was not a purely exclusive journalistic publication. Rather, the attorney was concerned with accelerating the payment of the monetary amount to which he believed he was entitled. Since the attorney could therefore not refer to the press privilege as the legal basis for the data processing, the DPA found that he had unlawfully processed the data of the data subjects.",https://etid.link/ETid-1221; https://www.enforcementtracker.com/ETid-1221; https://www.zaftda.de/tb-bundeslaender/berlin/802-tb-lfd-berlin-2021-ohne-drs-nr-vom-24-05-2022/file
ETid-1220,DE,Beverage retailer,Industry and Commerce,Unknown,Unknown,2021,0,Data Protection Authority of Berlin,The DPA from Berlin imposed a fine against a beverage retailer. The retailer operated a video surveillance system in which the observation angle of the cameras extended into the public space.,https://etid.link/ETid-1220; https://www.enforcementtracker.com/ETid-1220; https://www.zaftda.de/tb-bundeslaender/berlin/802-tb-lfd-berlin-2021-ohne-drs-nr-vom-24-05-2022/file
ETid-1219,DE,Medical clinic,Health Care,"Art. 5 GDPR, Art. 6 GDPR",Insufficient legal basis for data processing,2021,0,Data Protection Authority of Berlin,"The DPA from Berlin has imposed a fine on a medical clinic. The clinic had installed 21 cameras in its premises for the purpose of protection against crime and property damage. This made it possible to monitor employees and patients around the clock. The clinic relied on consent given by employees and information signs as the legal basis for the video surveillance. However, the DPA concluded that the clinic could not base the video surveillance on consent, as voluntary consent in the employee-employer relationship is questionable. Also, clearly visible notices of the video surveillance do not allow the conclusion that the patients, by entering the monitored premises, legally express their consent to the observation. The DPA could not find any other evidence that would justify such extensive video surveillance of the clinic.",https://etid.link/ETid-1219; https://www.enforcementtracker.com/ETid-1219; https://www.zaftda.de/tb-bundeslaender/berlin/802-tb-lfd-berlin-2021-ohne-drs-nr-vom-24-05-2022/file
ETid-1218,DE,Job center employee,Individuals and Private Associations,"Art. 5 GDPR, Art. 6 GDPR",Insufficient legal basis for data processing,2021,0,Data Protection Authority of Berlin,A job center employee had accessed data in social database systems and in the civil register for private research purposes.,https://etid.link/ETid-1218; https://www.enforcementtracker.com/ETid-1218; https://www.zaftda.de/tb-bundeslaender/berlin/802-tb-lfd-berlin-2021-ohne-drs-nr-vom-24-05-2022/file
